name,result
WomenWhoStutter_65_1,1
FluencyBank_024_25,0
FluencyBank_093_91,0
FluencyBank_219_112,0
StutteringIsCool_27_33,1
MyStutteringLife_10_26,1
StutterTalk_6_187,1
HeStutters_20_163,1
WomenWhoStutter_27_36,1
FluencyBank_097_73,0
FluencyBank_016_111,0
FluencyBank_063_64,0
WomenWhoStutter_61_4,1
FluencyBank_063_119,0
FluencyBank_010_88,0
FluencyBank_063_51,0
FluencyBank_111_40,0
FluencyBank_218_13,0
FluencyBank_093_3,0
WomenWhoStutter_19_176,1
FluencyBank_016_100,0
HeStutters_15_160,1
IStutterSoWhat_4_113,1
FluencyBank_031_61,0
FluencyBank_985_165,0
WomenWhoStutter_39_207,1
FluencyBank_193_81,0
WomenWhoStutter_37_13,1
FluencyBank_230_20,0
FluencyBank_193_97,0
WomenWhoStutter_97_75,1
FluencyBank_081_54,0
WomenWhoStutter_12_39,1
MyStutteringLife_32_65,1
WomenWhoStutter_41_11,1
FluencyBank_071_113,0
StutterTalk_24_23,1
FluencyBank_111_32,0
WomenWhoStutter_105_28,1
FluencyBank_089_123,0
StutteringIsCool_34_47,1
HeStutters_6_281,1
HeStutters_23_212,1
StutterTalk_42_11,1
MyStutteringLife_7_168,1
FluencyBank_046_56,0
WomenWhoStutter_57_83,1
FluencyBank_230_98,0
StutterTalk_62_17,1
FluencyBank_024_185,0
FluencyBank_097_50,0
StutteringIsCool_66_23,1
StutterTalk_25_98,1
WomenWhoStutter_34_157,1
FluencyBank_111_132,0
FluencyBank_230_142,0
FluencyBank_081_10,0
FluencyBank_099_7,0
FluencyBank_019_39,0
FluencyBank_031_64,0
FluencyBank_098_91,0
FluencyBank_985_59,0
WomenWhoStutter_50_103,1
HeStutters_23_41,1
FluencyBank_230_102,0
WomenWhoStutter_48_39,1
MyStutteringLife_23_117,1
FluencyBank_985_2,0
HeStutters_18_18,1
FluencyBank_219_69,0
FluencyBank_096_53,0
FluencyBank_230_99,0
StutteringIsCool_54_30,1
FluencyBank_111_5,0
StrongVoices_23_70,1
FluencyBank_107_49,0
WomenWhoStutter_68_24,1
FluencyBank_096_55,0
HVSA_2_90,1
StutterTalk_49_23,1
FluencyBank_063_15,0
StrongVoices_32_4,1
StrongVoices_5_37,1
StutteringIsCool_37_29,1
StutteringIsCool_71_31,1
FluencyBank_121_29,0
FluencyBank_063_158,0
WomenWhoStutter_86_126,1
WomenWhoStutter_2_150,1
FluencyBank_031_63,0
FluencyBank_076_93,0
FluencyBank_017_38,0
StutterTalk_4_16,1
FluencyBank_019_86,0
FluencyBank_096_4,0
FluencyBank_098_83,0
WomenWhoStutter_0_248,1
WomenWhoStutter_62_13,1
FluencyBank_016_0,0
HeStutters_22_42,1
FluencyBank_218_59,0
FluencyBank_121_18,0
FluencyBank_118_29,0
FluencyBank_985_82,0
FluencyBank_230_84,0
FluencyBank_097_105,0
FluencyBank_097_136,0
FluencyBank_173_6,0
FluencyBank_024_48,0
FluencyBank_985_60,0
FluencyBank_985_155,0
FluencyBank_046_118,0
FluencyBank_107_20,0
FluencyBank_178_15,0
FluencyBank_097_101,0
WomenWhoStutter_103_160,1
StutteringIsCool_82_142,1
FluencyBank_081_163,0
FluencyBank_132_86,0
StutterTalk_47_17,1
FluencyBank_121_135,0
WomenWhoStutter_9_14,1
FluencyBank_099_12,0
FluencyBank_132_46,0
StutterTalk_28_8,1
StrongVoices_23_238,1
WomenWhoStutter_2_196,1
StutterTalk_8_92,1
StutteringIsCool_80_16,1
FluencyBank_010_84,0
StutterTalk_37_22,1
StutterTalk_79_22,1
StutteringIsCool_82_160,1
FluencyBank_089_124,0
FluencyBank_118_16,0
FluencyBank_024_123,0
StutterTalk_43_102,1
FluencyBank_111_84,0
FluencyBank_173_3,0
HeStutters_6_73,1
IStutterSoWhat_3_141,1
FluencyBank_178_129,0
StutteringIsCool_40_15,1
StutteringIsCool_78_12,1
StutteringIsCool_34_59,1
WomenWhoStutter_99_151,1
FluencyBank_081_134,0
FluencyBank_098_99,0
HeStutters_15_117,1
FluencyBank_089_10,0
StutteringIsCool_45_0,1
StutteringIsCool_18_39,1
FluencyBank_093_44,0
StutterTalk_24_24,1
FluencyBank_099_19,0
FluencyBank_230_42,0
StutterTalk_71_28,1
MyStutteringLife_32_151,1
StutterTalk_72_124,1
StutterTalk_75_1,1
FluencyBank_093_31,0
FluencyBank_024_78,0
WomenWhoStutter_33_14,1
StutterTalk_30_31,1
FluencyBank_089_138,0
HeStutters_18_28,1
WomenWhoStutter_99_165,1
WomenWhoStutter_76_15,1
FluencyBank_096_2,0
HeStutters_11_120,1
FluencyBank_099_9,0
StutteringIsCool_42_35,1
WomenWhoStutter_39_113,1
FluencyBank_121_91,0
FluencyBank_063_136,0
FluencyBank_109_63,0
IStutterSoWhat_3_65,1
WomenWhoStutter_50_468,1
StutterTalk_37_189,1
StutteringIsCool_46_133,1
HeStutters_1_164,1
FluencyBank_087_107,0
FluencyBank_111_129,0
HeStutters_22_201,1
FluencyBank_071_94,0
FluencyBank_024_23,0
FluencyBank_985_40,0
StutterTalk_72_81,1
FluencyBank_193_103,0
FluencyBank_111_28,0
MyStutteringLife_35_73,1
StutteringIsCool_82_134,1
StutterTalk_6_134,1
FluencyBank_017_21,0
FluencyBank_109_39,0
WomenWhoStutter_86_98,1
HeStutters_17_25,1
FluencyBank_081_59,0
StutterTalk_64_129,1
FluencyBank_081_97,0
WomenWhoStutter_90_7,1
FluencyBank_099_182,0
StutterTalk_38_14,1
HeStutters_15_99,1
FluencyBank_173_40,0
StutterTalk_72_54,1
StutterTalk_33_61,1
StutterTalk_76_22,1
StrongVoices_23_47,1
StutterTalk_6_172,1
FluencyBank_132_35,0
WomenWhoStutter_15_15,1
FluencyBank_121_5,0
HeStutters_10_23,1
FluencyBank_017_55,0
FluencyBank_010_0,0
WomenWhoStutter_99_90,1
FluencyBank_179_5,0
FluencyBank_063_163,0
FluencyBank_010_14,0
FluencyBank_219_43,0
FluencyBank_098_101,0
StutteringIsCool_80_137,1
FluencyBank_010_8,0
FluencyBank_097_72,0
FluencyBank_081_16,0
IStutterSoWhat_4_114,1
StutterTalk_63_69,1
FluencyBank_179_77,0
FluencyBank_173_9,0
FluencyBank_193_45,0
FluencyBank_024_41,0
FluencyBank_111_68,0
WomenWhoStutter_6_176,1
FluencyBank_111_143,0
FluencyBank_081_72,0
FluencyBank_111_12,0
FluencyBank_097_138,0
FluencyBank_046_58,0
WomenWhoStutter_97_191,1
FluencyBank_132_66,0
FluencyBank_193_3,0
WomenWhoStutter_31_0,1
StrongVoices_8_10,1
FluencyBank_111_67,0
FluencyBank_985_134,0
FluencyBank_071_50,0
StrongVoices_6_89,1
FluencyBank_096_67,0
HVSA_0_12,1
FluencyBank_016_98,0
HeStutters_20_109,1
MyStutteringLife_10_1,1
FluencyBank_093_4,0
WomenWhoStutter_34_190,1
HeStutters_23_48,1
FluencyBank_024_137,0
WomenWhoStutter_99_49,1
StutteringIsCool_54_0,1
FluencyBank_097_178,0
FluencyBank_097_109,0
FluencyBank_081_90,0
StrongVoices_6_119,1
IStutterSoWhat_2_24,1
FluencyBank_098_95,0
StrongVoices_10_166,1
FluencyBank_089_46,0
FluencyBank_087_21,0
StutteringIsCool_34_66,1
FluencyBank_046_39,0
FluencyBank_218_83,0
FluencyBank_097_67,0
FluencyBank_087_45,0
MyStutteringLife_15_2,1
FluencyBank_107_24,0
StrongVoices_10_67,1
WomenWhoStutter_34_210,1
StrongVoices_14_29,1
WomenWhoStutter_5_34,1
FluencyBank_147_1,0
FluencyBank_081_146,0
IStutterSoWhat_4_153,1
FluencyBank_219_35,0
StutteringIsCool_19_39,1
MyStutteringLife_30_169,1
StutterTalk_72_82,1
HeStutters_15_143,1
FluencyBank_096_50,0
WomenWhoStutter_74_23,1
FluencyBank_132_88,0
StutteringIsCool_80_56,1
WomenWhoStutter_68_4,1
FluencyBank_071_71,0
WomenWhoStutter_57_102,1
FluencyBank_193_20,0
FluencyBank_111_78,0
StutteringIsCool_66_12,1
StrongVoices_10_65,1
StrongVoices_32_48,1
WomenWhoStutter_88_59,1
IStutterSoWhat_1_131,1
HeStutters_22_110,1
StrongVoices_31_38,1
WomenWhoStutter_101_14,1
HeStutters_11_34,1
StutteringIsCool_73_1,1
HeStutters_5_130,1
FluencyBank_111_33,0
HVSA_2_89,1
WomenWhoStutter_103_109,1
FluencyBank_017_44,0
WomenWhoStutter_11_7,1
FluencyBank_230_82,0
FluencyBank_017_11,0
FluencyBank_017_57,0
FluencyBank_016_8,0
MyStutteringLife_30_91,1
FluencyBank_087_52,0
IStutterSoWhat_1_41,1
IStutterSoWhat_2_142,1
FluencyBank_147_32,0
StutterTalk_64_200,1
FluencyBank_219_100,0
StutteringIsCool_72_0,1
FluencyBank_219_72,0
StutteringIsCool_75_2,1
FluencyBank_087_36,0
FluencyBank_121_69,0
HVSA_0_86,1
WomenWhoStutter_1_61,1
FluencyBank_097_4,0
FluencyBank_024_81,0
StrongVoices_10_11,1
FluencyBank_063_73,0
FluencyBank_019_81,0
MyStutteringLife_15_37,1
WomenWhoStutter_66_5,1
FluencyBank_016_90,0
StutterTalk_27_35,1
FluencyBank_087_27,0
FluencyBank_121_141,0
FluencyBank_147_61,0
HeStutters_11_112,1
StutteringIsCool_26_15,1
FluencyBank_031_12,0
HeStutters_15_185,1
StutteringIsCool_80_161,1
FluencyBank_111_9,0
FluencyBank_219_96,0
WomenWhoStutter_86_78,1
HeStutters_5_107,1
WomenWhoStutter_50_291,1
FluencyBank_046_108,0
MyStutteringLife_3_35,1
StutteringIsCool_46_38,1
WomenWhoStutter_19_158,1
FluencyBank_178_160,0
StutterTalk_8_127,1
FluencyBank_230_64,0
WomenWhoStutter_65_39,1
FluencyBank_087_18,0
WomenWhoStutter_0_179,1
StrongVoices_10_177,1
FluencyBank_017_5,0
HeStutters_22_114,1
StrongVoices_22_0,1
FluencyBank_024_126,0
FluencyBank_031_16,0
StutteringIsCool_80_204,1
HeStutters_21_28,1
WomenWhoStutter_99_23,1
FluencyBank_099_114,0
FluencyBank_031_17,0
StutterTalk_43_3,1
HVSA_1_75,1
FluencyBank_109_59,0
StrongVoices_10_181,1
FluencyBank_096_93,0
MyStutteringLife_32_80,1
FluencyBank_179_16,0
StutteringIsCool_46_111,1
FluencyBank_179_71,0
WomenWhoStutter_12_33,1
WomenWhoStutter_71_14,1
StutterTalk_6_110,1
FluencyBank_024_49,0
StutterTalk_40_22,1
FluencyBank_024_35,0
IStutterSoWhat_0_177,1
FluencyBank_121_9,0
FluencyBank_096_36,0
WomenWhoStutter_19_58,1
StutterTalk_72_2,1
WomenWhoStutter_56_5,1
StutterTalk_64_156,1
StutteringIsCool_82_79,1
FluencyBank_063_63,0
MyStutteringLife_13_35,1
WomenWhoStutter_19_160,1
HVSA_1_178,1
FluencyBank_230_116,0
StutteringIsCool_45_22,1
FluencyBank_121_131,0
StrongVoices_21_25,1
IStutterSoWhat_4_157,1
WomenWhoStutter_21_68,1
FluencyBank_017_49,0
FluencyBank_219_98,0
FluencyBank_985_7,0
WomenWhoStutter_41_7,1
StutterTalk_25_73,1
StrongVoices_8_32,1
StrongVoices_21_137,1
FluencyBank_046_33,0
FluencyBank_010_45,0
WomenWhoStutter_69_14,1
WomenWhoStutter_86_11,1
FluencyBank_218_78,0
StutterTalk_36_13,1
HeStutters_15_135,1
WomenWhoStutter_6_51,1
WomenWhoStutter_83_22,1
FluencyBank_111_48,0
FluencyBank_111_20,0
FluencyBank_147_16,0
IStutterSoWhat_2_160,1
FluencyBank_179_83,0
WomenWhoStutter_99_124,1
FluencyBank_121_12,0
FluencyBank_193_18,0
FluencyBank_089_6,0
FluencyBank_024_131,0
WomenWhoStutter_9_2,1
FluencyBank_063_128,0
FluencyBank_024_115,0
WomenWhoStutter_0_180,1
HeStutters_12_85,1
FluencyBank_024_143,0
FluencyBank_118_73,0
WomenWhoStutter_62_149,1
FluencyBank_024_139,0
FluencyBank_063_69,0
FluencyBank_107_22,0
MyStutteringLife_18_17,1
MyStutteringLife_29_10,1
WomenWhoStutter_1_94,1
FluencyBank_098_110,0
StrongVoices_22_2,1
FluencyBank_121_118,0
FluencyBank_081_26,0
FluencyBank_046_62,0
FluencyBank_985_100,0
FluencyBank_087_49,0
FluencyBank_016_113,0
FluencyBank_121_35,0
WomenWhoStutter_10_14,1
FluencyBank_016_11,0
FluencyBank_010_51,0
FluencyBank_081_91,0
WomenWhoStutter_10_186,1
FluencyBank_093_84,0
FluencyBank_230_139,0
HeStutters_12_13,1
HeStutters_4_8,1
StrongVoices_3_11,1
HeStutters_6_291,1
WomenWhoStutter_108_2,1
MyStutteringLife_30_102,1
FluencyBank_111_31,0
HeStutters_5_55,1
HVSA_3_79,1
WomenWhoStutter_86_5,1
FluencyBank_093_80,0
IStutterSoWhat_1_52,1
HVSA_2_150,1
StutterTalk_77_16,1
FluencyBank_219_0,0
MyStutteringLife_32_144,1
StutterTalk_4_33,1
FluencyBank_219_90,0
WomenWhoStutter_74_77,1
HVSA_3_172,1
FluencyBank_063_20,0
FluencyBank_099_140,0
FluencyBank_111_17,0
HeStutters_23_65,1
FluencyBank_010_57,0
WomenWhoStutter_10_170,1
WomenWhoStutter_20_26,1
FluencyBank_031_39,0
FluencyBank_178_14,0
StutterTalk_8_177,1
FluencyBank_031_79,0
FluencyBank_099_44,0
StutterTalk_71_21,1
FluencyBank_046_76,0
FluencyBank_230_135,0
FluencyBank_111_42,0
FluencyBank_063_47,0
FluencyBank_218_25,0
IStutterSoWhat_2_93,1
FluencyBank_178_100,0
FluencyBank_024_26,0
FluencyBank_109_82,0
FluencyBank_019_80,0
WomenWhoStutter_11_39,1
StutterTalk_63_82,1
WomenWhoStutter_89_0,1
HeStutters_5_99,1
WomenWhoStutter_94_31,1
WomenWhoStutter_34_30,1
HeStutters_15_109,1
WomenWhoStutter_56_85,1
WomenWhoStutter_99_210,1
StrongVoices_21_118,1
FluencyBank_173_66,0
FluencyBank_071_19,0
StrongVoices_17_22,1
WomenWhoStutter_103_166,1
FluencyBank_230_43,0
MyStutteringLife_39_3,1
StrongVoices_10_7,1
HeStutters_5_149,1
FluencyBank_024_75,0
FluencyBank_193_52,0
FluencyBank_230_41,0
FluencyBank_107_43,0
StrongVoices_18_34,1
StutteringIsCool_27_8,1
WomenWhoStutter_14_182,1
HVSA_3_126,1
FluencyBank_096_42,0
StutterTalk_33_87,1
StutterTalk_72_160,1
StrongVoices_27_3,1
FluencyBank_089_73,0
FluencyBank_071_79,0
WomenWhoStutter_37_32,1
StutteringIsCool_34_29,1
HeStutters_15_24,1
FluencyBank_230_96,0
StrongVoices_17_35,1
FluencyBank_099_25,0
FluencyBank_097_175,0
StutteringIsCool_52_17,1
FluencyBank_093_1,0
FluencyBank_016_23,0
FluencyBank_024_186,0
FluencyBank_132_36,0
MyStutteringLife_32_41,1
FluencyBank_019_83,0
FluencyBank_193_69,0
HeStutters_17_38,1
StrongVoices_23_199,1
FluencyBank_071_117,0
FluencyBank_099_57,0
StutterTalk_37_60,1
FluencyBank_024_144,0
FluencyBank_089_93,0
FluencyBank_063_172,0
WomenWhoStutter_57_37,1
StrongVoices_10_198,1
FluencyBank_193_111,0
FluencyBank_093_22,0
FluencyBank_111_134,0
FluencyBank_093_59,0
FluencyBank_081_162,0
WomenWhoStutter_50_65,1
FluencyBank_173_36,0
FluencyBank_230_153,0
WomenWhoStutter_19_114,1
MyStutteringLife_7_38,1
WomenWhoStutter_99_139,1
StrongVoices_32_138,1
FluencyBank_019_3,0
FluencyBank_109_35,0
FluencyBank_219_52,0
FluencyBank_132_4,0
MyStutteringLife_6_20,1
HeStutters_7_22,1
WomenWhoStutter_14_206,1
HeStutters_22_22,1
WomenWhoStutter_2_156,1
StutterTalk_30_24,1
FluencyBank_081_83,0
FluencyBank_219_122,0
HVSA_1_27,1
StutterTalk_64_154,1
HeStutters_1_128,1
StutteringIsCool_19_2,1
WomenWhoStutter_99_55,1
FluencyBank_046_9,0
FluencyBank_010_59,0
HVSA_3_186,1
FluencyBank_063_105,0
MyStutteringLife_23_83,1
MyStutteringLife_30_129,1
WomenWhoStutter_6_102,1
HeStutters_6_169,1
FluencyBank_109_41,0
FluencyBank_099_46,0
FluencyBank_097_71,0
FluencyBank_089_56,0
StutterTalk_72_198,1
FluencyBank_179_9,0
FluencyBank_087_9,0
HVSA_2_109,1
WomenWhoStutter_42_277,1
StutteringIsCool_46_51,1
FluencyBank_178_155,0
FluencyBank_099_129,0
FluencyBank_099_152,0
WomenWhoStutter_105_20,1
FluencyBank_016_86,0
FluencyBank_111_147,0
HVSA_3_27,1
FluencyBank_107_79,0
FluencyBank_024_125,0
StrongVoices_3_35,1
FluencyBank_031_67,0
FluencyBank_089_114,0
WomenWhoStutter_30_182,1
StrongVoices_32_25,1
WomenWhoStutter_99_104,1
FluencyBank_099_112,0
HeStutters_10_2,1
FluencyBank_024_148,0
FluencyBank_179_11,0
FluencyBank_098_8,0
FluencyBank_121_125,0
FluencyBank_111_34,0
FluencyBank_098_112,0
FluencyBank_063_4,0
FluencyBank_230_38,0
HeStutters_16_99,1
WomenWhoStutter_43_26,1
FluencyBank_016_83,0
HeStutters_11_3,1
FluencyBank_063_114,0
HVSA_1_187,1
FluencyBank_219_67,0
WomenWhoStutter_57_22,1
FluencyBank_107_92,0
WomenWhoStutter_74_162,1
StutterTalk_43_190,1
FluencyBank_985_12,0
FluencyBank_985_137,0
StutterTalk_6_43,1
WomenWhoStutter_82_28,1
FluencyBank_031_42,0
StutterTalk_75_24,1
FluencyBank_985_179,0
StutteringIsCool_43_5,1
FluencyBank_063_26,0
FluencyBank_097_135,0
StutterTalk_33_22,1
FluencyBank_031_72,0
WomenWhoStutter_101_122,1
StrongVoices_28_16,1
FluencyBank_089_85,0
WomenWhoStutter_33_28,1
WomenWhoStutter_58_31,1
FluencyBank_071_75,0
WomenWhoStutter_43_37,1
FluencyBank_093_11,0
StutteringIsCool_82_116,1
WomenWhoStutter_88_217,1
HeStutters_15_83,1
StutteringIsCool_21_9,1
StutterTalk_4_26,1
StrongVoices_23_89,1
FluencyBank_193_73,0
WomenWhoStutter_14_53,1
FluencyBank_071_100,0
StutteringIsCool_38_32,1
WomenWhoStutter_10_151,1
FluencyBank_132_93,0
FluencyBank_010_15,0
WomenWhoStutter_35_17,1
FluencyBank_024_16,0
WomenWhoStutter_56_131,1
StutterTalk_18_16,1
FluencyBank_081_150,0
WomenWhoStutter_50_391,1
StrongVoices_21_99,1
WomenWhoStutter_66_28,1
WomenWhoStutter_24_31,1
FluencyBank_089_75,0
FluencyBank_024_119,0
FluencyBank_087_38,0
FluencyBank_098_79,0
FluencyBank_121_120,0
FluencyBank_132_21,0
StutterTalk_77_32,1
StutteringIsCool_82_113,1
StutterTalk_11_38,1
FluencyBank_081_159,0
FluencyBank_230_4,0
FluencyBank_178_3,0
StutterTalk_22_18,1
FluencyBank_097_192,0
StutterTalk_43_60,1
StutterTalk_63_26,1
FluencyBank_089_32,0
StutterTalk_43_50,1
WomenWhoStutter_10_132,1
HeStutters_2_130,1
FluencyBank_121_21,0
FluencyBank_230_144,0
FluencyBank_107_95,0
FluencyBank_985_87,0
StrongVoices_11_22,1
FluencyBank_024_92,0
MyStutteringLife_30_142,1
FluencyBank_081_9,0
MyStutteringLife_32_39,1
StrongVoices_22_18,1
FluencyBank_107_1,0
FluencyBank_098_54,0
WomenWhoStutter_57_92,1
FluencyBank_193_56,0
FluencyBank_109_29,0
FluencyBank_076_81,0
FluencyBank_178_8,0
FluencyBank_071_105,0
StutterTalk_30_39,1
FluencyBank_063_1,0
FluencyBank_031_45,0
FluencyBank_178_51,0
WomenWhoStutter_88_138,1
FluencyBank_093_29,0
FluencyBank_046_88,0
FluencyBank_010_33,0
StutterTalk_24_14,1
FluencyBank_010_44,0
FluencyBank_985_172,0
FluencyBank_193_40,0
FluencyBank_076_21,0
IStutterSoWhat_4_77,1
FluencyBank_109_78,0
WomenWhoStutter_1_92,1
HeStutters_1_170,1
FluencyBank_099_123,0
StrongVoices_34_32,1
StutteringIsCool_39_28,1
FluencyBank_230_92,0
FluencyBank_097_85,0
WomenWhoStutter_33_39,1
HeStutters_16_70,1
HeStutters_12_82,1
FluencyBank_010_26,0
WomenWhoStutter_99_125,1
FluencyBank_010_63,0
FluencyBank_081_21,0
WomenWhoStutter_60_30,1
StutteringIsCool_72_18,1
IStutterSoWhat_4_145,1
FluencyBank_093_33,0
FluencyBank_017_17,0
FluencyBank_230_60,0
StutteringIsCool_75_0,1
FluencyBank_985_78,0
MyStutteringLife_10_20,1
MyStutteringLife_23_92,1
FluencyBank_087_29,0
FluencyBank_111_164,0
FluencyBank_076_30,0
MyStutteringLife_5_32,1
FluencyBank_219_79,0
FluencyBank_230_40,0
FluencyBank_107_5,0
FluencyBank_098_51,0
WomenWhoStutter_74_51,1
StutterTalk_11_4,1
WomenWhoStutter_1_11,1
WomenWhoStutter_74_163,1
HeStutters_5_6,1
FluencyBank_218_38,0
FluencyBank_219_94,0
HeStutters_5_97,1
FluencyBank_099_37,0
FluencyBank_118_89,0
FluencyBank_017_42,0
FluencyBank_985_112,0
MyStutteringLife_35_114,1
FluencyBank_096_70,0
FluencyBank_098_7,0
FluencyBank_173_67,0
StrongVoices_32_74,1
FluencyBank_985_58,0
StrongVoices_34_27,1
FluencyBank_230_21,0
MyStutteringLife_21_35,1
WomenWhoStutter_25_25,1
FluencyBank_147_41,0
StutterTalk_43_111,1
StutteringIsCool_82_157,1
FluencyBank_178_139,0
FluencyBank_193_39,0
FluencyBank_046_77,0
FluencyBank_173_22,0
HeStutters_15_172,1
HeStutters_20_30,1
WomenWhoStutter_0_264,1
FluencyBank_099_3,0
FluencyBank_019_87,0
FluencyBank_024_4,0
FluencyBank_985_4,0
FluencyBank_985_86,0
FluencyBank_230_62,0
FluencyBank_147_28,0
FluencyBank_147_96,0
WomenWhoStutter_68_1,1
FluencyBank_046_91,0
WomenWhoStutter_19_134,1
StrongVoices_11_31,1
StrongVoices_23_145,1
WomenWhoStutter_19_104,1
MyStutteringLife_11_22,1
FluencyBank_017_30,0
FluencyBank_063_101,0
FluencyBank_089_65,0
FluencyBank_076_91,0
MyStutteringLife_11_9,1
FluencyBank_076_39,0
FluencyBank_063_132,0
HeStutters_12_56,1
WomenWhoStutter_103_185,1
FluencyBank_017_47,0
FluencyBank_096_92,0
FluencyBank_071_56,0
StutteringIsCool_30_10,1
FluencyBank_097_152,0
WomenWhoStutter_87_22,1
HeStutters_11_58,1
StrongVoices_32_151,1
StutterTalk_12_36,1
StutterTalk_8_21,1
FluencyBank_097_18,0
FluencyBank_178_135,0
FluencyBank_985_44,0
WomenWhoStutter_97_95,1
FluencyBank_098_19,0
WomenWhoStutter_43_25,1
StutterTalk_29_33,1
HeStutters_6_138,1
FluencyBank_230_107,0
FluencyBank_089_69,0
FluencyBank_098_105,0
WomenWhoStutter_14_12,1
FluencyBank_121_36,0
FluencyBank_107_17,0
FluencyBank_230_0,0
HeStutters_6_195,1
FluencyBank_121_92,0
FluencyBank_096_3,0
WomenWhoStutter_21_76,1
FluencyBank_132_11,0
StrongVoices_25_37,1
FluencyBank_173_14,0
FluencyBank_024_70,0
WomenWhoStutter_66_8,1
FluencyBank_107_37,0
StutteringIsCool_46_92,1
HeStutters_2_195,1
FluencyBank_010_29,0
HeStutters_2_188,1
WomenWhoStutter_50_200,1
WomenWhoStutter_2_210,1
HeStutters_16_107,1
FluencyBank_081_74,0
StrongVoices_4_9,1
FluencyBank_016_25,0
MyStutteringLife_30_98,1
StutterTalk_37_143,1
StutteringIsCool_34_115,1
IStutterSoWhat_2_101,1
HeStutters_22_34,1
WomenWhoStutter_62_66,1
FluencyBank_179_69,0
FluencyBank_096_45,0
FluencyBank_230_118,0
HeStutters_16_171,1
FluencyBank_046_32,0
FluencyBank_010_75,0
FluencyBank_089_50,0
FluencyBank_089_133,0
FluencyBank_193_51,0
FluencyBank_218_86,0
HeStutters_21_0,1
MyStutteringLife_18_31,1
HeStutters_23_134,1
IStutterSoWhat_0_89,1
StutterTalk_68_165,1
FluencyBank_016_50,0
FluencyBank_219_13,0
FluencyBank_096_49,0
WomenWhoStutter_69_37,1
FluencyBank_024_158,0
IStutterSoWhat_0_148,1
FluencyBank_985_180,0
FluencyBank_024_120,0
FluencyBank_179_66,0
FluencyBank_178_71,0
FluencyBank_063_131,0
HeStutters_22_30,1
MyStutteringLife_7_51,1
FluencyBank_076_15,0
HeStutters_18_71,1
FluencyBank_081_101,0
StutteringIsCool_1_23,1
FluencyBank_063_134,0
HeStutters_5_41,1
FluencyBank_081_111,0
FluencyBank_063_159,0
StutterTalk_35_22,1
FluencyBank_193_70,0
StutterTalk_72_158,1
WomenWhoStutter_6_30,1
FluencyBank_121_64,0
FluencyBank_087_61,0
FluencyBank_087_51,0
MyStutteringLife_36_11,1
FluencyBank_230_122,0
FluencyBank_121_138,0
FluencyBank_107_42,0
WomenWhoStutter_99_5,1
WomenWhoStutter_1_174,1
IStutterSoWhat_3_56,1
IStutterSoWhat_2_113,1
FluencyBank_179_58,0
StutteringIsCool_52_35,1
WomenWhoStutter_9_19,1
FluencyBank_111_163,0
FluencyBank_081_4,0
WomenWhoStutter_19_99,1
HeStutters_11_146,1
FluencyBank_097_59,0
FluencyBank_230_30,0
FluencyBank_024_51,0
FluencyBank_024_157,0
FluencyBank_046_98,0
FluencyBank_016_73,0
FluencyBank_089_122,0
HVSA_3_88,1
IStutterSoWhat_0_98,1
MyStutteringLife_34_36,1
FluencyBank_024_127,0
StrongVoices_32_28,1
WomenWhoStutter_0_251,1
FluencyBank_087_46,0
FluencyBank_071_39,0
FluencyBank_132_24,0
FluencyBank_087_79,0
StutterTalk_37_161,1
WomenWhoStutter_21_132,1
IStutterSoWhat_2_84,1
MyStutteringLife_7_134,1
WomenWhoStutter_52_31,1
StrongVoices_10_158,1
FluencyBank_016_2,0
FluencyBank_132_28,0
IStutterSoWhat_2_180,1
WomenWhoStutter_64_14,1
FluencyBank_132_57,0
IStutterSoWhat_0_43,1
StutteringIsCool_82_8,1
FluencyBank_096_72,0
StutteringIsCool_80_141,1
HVSA_2_96,1
FluencyBank_230_54,0
StutterTalk_43_20,1
WomenWhoStutter_3_22,1
StutterTalk_43_172,1
FluencyBank_016_36,0
FluencyBank_173_2,0
HeStutters_1_175,1
FluencyBank_089_18,0
WomenWhoStutter_33_3,1
StrongVoices_17_0,1
StutteringIsCool_75_35,1
WomenWhoStutter_57_132,1
FluencyBank_132_27,0
WomenWhoStutter_10_87,1
StutterTalk_33_69,1
HeStutters_21_139,1
FluencyBank_099_26,0
StutteringIsCool_44_3,1
WomenWhoStutter_99_12,1
StutterTalk_53_3,1
FluencyBank_063_130,0
FluencyBank_098_78,0
FluencyBank_118_74,0
FluencyBank_024_167,0
FluencyBank_071_37,0
FluencyBank_099_48,0
FluencyBank_230_173,0
FluencyBank_193_35,0
StutterTalk_63_68,1
StutterTalk_28_3,1
StutteringIsCool_47_15,1
StutteringIsCool_80_13,1
FluencyBank_063_120,0
FluencyBank_024_57,0
FluencyBank_178_143,0
FluencyBank_081_53,0
WomenWhoStutter_14_190,1
StutterTalk_8_117,1
FluencyBank_016_45,0
FluencyBank_024_85,0
FluencyBank_089_51,0
FluencyBank_111_119,0
FluencyBank_147_7,0
FluencyBank_132_59,0
IStutterSoWhat_3_7,1
FluencyBank_016_22,0
MyStutteringLife_27_5,1
StrongVoices_17_10,1
HeStutters_5_66,1
HeStutters_6_230,1
FluencyBank_118_3,0
HeStutters_15_75,1
HeStutters_6_70,1
FluencyBank_219_44,0
FluencyBank_031_69,0
FluencyBank_093_67,0
StutterTalk_22_27,1
FluencyBank_087_98,0
